"gene" "pos"
"12900" "CPSF3" 997
"12901" "TRAPPC2L" 10133
"12902" "HECA" 5070
"12903" "VPS29" 8577
"12904" "ATP5MC2" 8321
"12905" "PDPK1" 9839
"12906" "CYB5R2" 7562
"12907" "NLK" 10226
"12908" "PADI3" 63
"12909" "ACSL5" 7437
"12910" "GPRC5B" 9904
"12911" "EMCN" 3301
"12912" "CYB5R1" 755
"12913" "ZNF44" 10832
"12914" "SELENOT" 2653
"12915" "RAB23" 4720
"12916" "CES1P1" 9989
"12917" "CAB39" 1941
"12918" "SLC26A4" 5633
"12919" "UIMC1" 4469
"12920" "FBXO40" 2525
"12921" "DNAJB11" 2816
"12922" "CMPK1" 193
"12923" "WBP11" 8162
"12924" "PDYN" 11015
"12925" "UPB1" 11446
"12926" "MSRB1" 9837
"12927" "RAPGEF6" 4265
"12928" "GHRL" 2038
"12929" "PDZK1" 516
"12930" "WWOX" 10084
"12931" "ARID4B" 897
"12932" "CD244" 566
"12933" "LUC7L3" 10312
"12934" "PECAM1" 10370
"12935" "RTEL1" 11269
"12936" "HIGD1B" 10291
"12937" "ERAP1" 4108
"12938" "TMEM8B" 6652
"12939" "CDK12" 10268
"12940" "C9orf78" 6937
"12941" "SERPINF1" 10145
"12942" "SYT17" 9901
"12943" "ATP8A2" 8702
"12944" "RAB8B" 9660
"12945" "INPP5K" 10144
"12946" "GNG13" 9832
"12947" "STK26" 12074
"12948" "TM7SF3" 8217
"12949" "RSF1" 7844
"12950" "MAP3K20" 1678
"12951" "MYOZ2" 3384
"12952" "PEG3" 10999
"12953" "KDM3B" 4296
"12954" "PENK" 6089
"12955" "ATP5MC3" 1687
"12956" "ASIC5" 3548
"12957" "SIX4" 9289
"12958" "COQ3" 4890
"12959" "CALML5" 6995
"12960" "PHAX" 4243
"12961" "GALNT7" 3627
"12962" "ADA2" 11423
"12963" "PEPD" 10907
"12964" "PER1" 10172
"12965" "GATB" 3529
"12966" "PEX1" 5570
"12967" "PEX6" 4655
"12968" "PEX7" 5060
"12969" "PEX10" 6
"12970" "PEX12" 10256
"12971" "PEX13" 1233
"12972" "PEX14" 41
"12973" "PF4" 3182
"12974" "PF4V1" 3182
"12975" "PFAS" 10172
"12976" "CFP" 11766
"12977" "ACP1" 955
"12978" "PFDN1" 4304
"12979" "PFDN2" 567
"12980" "PFDN4" 11225
"12981" "PFDN5" 8319
"12982" "ATP8B1" 10681
"12983" "PFKFB1" 11788
"12984" "PFKFB2" 771
"12985" "PFKFB3" 6998
"12986" "ATP5ME" 2869
"12987" "PFKFB4" 2211
"12988" "PFKL" 11411
"12989" "VIT" 1122
"12990" "PFKM" 8297
"12991" "PFKP" 6984
"12992" "PFN1" 10158
"12993" "PFN2" 2650
"12994" "CDK14" 5561
"12995" "ATP5PF" 11326
"12996" "PGA5" 7776
"12997" "PGAM1" 7370
"12998" "PGAM2" 5403
"12999" "PGC" 4650
"13000" "PGD" 41
"13001" "PGF" 9353
"13002" "PGGT1B" 4191
"13003" "ATP6V1A" 2489
"13004" "PGK1" 11859
"13005" "PGK2" 4686
"13006" "PGM1" 266
"13007" "PGM3" 4820
"13008" "PGM5" 6665
"13009" "PGR" 7944
"13010" "ABCB1" 5548
"13011" "ABCB4" 5548
"13012" "PHB" 10306
"13013" "ATP6V1B1" 1277
"13014" "SLC25A3" 8524
"13015" "PHEX" 11652
"13016" "PHF2" 6775
"13017" "PHKA1" 11840
"13018" "PHKA2" 11638
"13019" "PHKB" 9951
"13020" "ATP6V1B2" 5936
"13021" "PHKG1" 5457
"13022" "PHKG2" 9939
"13023" "PHYH" 7031
"13024" "SERPINA1" 9442
"13025" "PI3" 11185
"13026" "SERPINA4" 9443
"13027" "SERPINB5" 10708
"13028" "SERPINB6" 4498
"13029" "ATP6V0C" 9839
"13030" "SERPINE2" 1910
"13031" "SERPINB8" 10710
"13032" "SERPINB9" 4498
"13033" "SERPINB10" 10710
"13034" "SERPINI1" 2731
"13035" "SERPINB13" 10709
"13036" "SERPINI2" 2729
"13037" "PIGA" 11622
"13038" "PIGC" 616
"13039" "ATP6V1C1" 6299
"13040" "PIGF" 1167
"13041" "PIGH" 9320
"13042" "PIGR" 771
"13043" "PIK3C2A" 7604
"13044" "PIK3C2B" 762
"13045" "PIK3C2G" 8178
"13046" "PIK3C3" 10610
"13047" "ATP6V1E1" 11425
"13048" "PIK3CA" 2783
"13049" "PIK3CB" 2598
"13050" "PIM1" 4629
"13051" "PIK3CD" 38
"13052" "PIK3CG" 5630
"13053" "PIK3R1" 3988
"13054" "PIK3R2" 10857
"13055" "PI4KA" 11433
"13056" "PI4KB" 524
"13057" "ACP2" 7742
"13058" "PIN1" 10823
"13059" "PIN1P1" 295
"13060" "PIN4" 11839
"13061" "PIP" 5793
"13062" "PIP4K2A" 7070
"13063" "PITPNA" 10144
"13064" "PITX1" 4281
"13065" "PITX2" 3347
"13066" "PITX3" 7391
"13067" "PKD1" 9837
"13068" "PKD2" 3245
"13069" "PKLR" 541
"13070" "PKHD1" 4694
"13071" "PKM" 9701
"13072" "PKNOX1" 11405
"13073" "PKP1" 748
"13074" "PKP2" 8243
"13075" "PLA2G1B" 8621
"13076" "PLA2G2A" 76
"13077" "PLA2G4A" 681
"13078" "PLA2G5" 76
"13079" "PLAG1" 6088
"13080" "PLAGL1" 5092
"13081" "PLAGL2" 11127
"13082" "PLAT" 6037
"13083" "PLAU" 7268
"13084" "PLAUR" 10947
"13085" "ATP6V0B" 179
"13086" "PLCB2" 9560
"13087" "PLCB3" 7788
"13088" "PLCB4" 11047
"13089" "PLCD1" 2164
"13090" "BCL11A" 1230
"13091" "CPXCR1" 11906
"13092" "BTBD1" 9746
"13093" "PLCL1" 1791
"13094" "SPA17" 8052
"13095" "IL17D" 8681
"13096" "NUDT9" 3242
"13097" "CHIC1" 11842
"13098" "TM6SF2" 10861
"13099" "TM6SF1" 9747
"13100" "UBASH3A" 11402
"13101" "ZFYVE1" 9345
"13102" "PLCG1" 11167
"13103" "LRP1B" 1527
"13104" "PANK1" 7335
"13105" "SHC3" 6756
"13106" "PLCG2" 10101
"13107" "PLD1" 2748
"13108" "NUP54" 3192
"13109" "TPCN1" 8589
"13110" "PLD2" 10157
"13111" "PLEC" 6487
"13112" "PLG" 5168
"13113" "CLIC5" 4668
"13114" "STX18" 2884
"13115" "PLEK" 1266
"13116" "SERPINF2" 10145
"13117" "PLIN1" 9773
"13118" "PLK1" 9915
"13119" "FXYD1" 10915
"13120" "FXYD3" 10915
"13121" "ATP6V0A1" 10281
"13122" "PLN" 4976
"13123" "PLOD1" 47
"13124" "PLOD2" 2632
"13125" "PLP1" 11953
"13126" "PLP2" 11771
"13127" "PLRG1" 3542
"13128" "PLS1" 2616
"13129" "PLS3" 12004
"13130" "PLSCR1" 2634
"13131" "PLTP" 11188
"13132" "PLXNA1" 2548
"13133" "MBD3" 10791
"13134" "ADAM22" 5550
"13135" "PLXNA2" 776
"13136" "BCO1" 10099
"13137" "PRKAG3" 1886
"13138" "PTOV1" 10972
"13139" "S1PR5" 10825
"13140" "PLXNB1" 2211
"13141" "PLXNB3" 12161
"13142" "PMAIP1" 10692
"13143" "PMCH" 8540
"13144" "PNOC" 5974
"13145" "PMCHL1" 3801
"13146" "ATP6AP1" 12162
"13147" "PML" 9709
"13148" "PMM1" 11520
"13149" "PMM2" 9867
"13150" "PMP2" 6203
"13151" "PMP22" 10204
"13152" "PMS1" 1754
"13153" "PMS2P1" 5605
"13154" "ATP7A" 11858
"13155" "PMS2P4" 5470
"13156" "RIPPLY3" 11377
"13157" "FXYD7" 10915
"13158" "FXYD6" 8021
"13159" "FXYD5" 10915
"13160" "FXYD4" 7143
"13161" "P2RY13" 2656
"13162" "GPR84" 8324
"13163" "IL20RA" 5060
"13164" "IL20RB" 2591
"13165" "FGFRL1" 2871
"13166" "GPR87" 2656
"13167" "C11orf24" 7804
"13168" "TRIM34" 7552
"13169" "CDHR5" 7533
"13170" "CLDN22" 3674
"13171" "ATP5PO" 11363
"13172" "MYO3A" 7086
"13173" "DUOX1" 9578
"13174" "RAB4B" 10938
"13175" "RAB24" 4471
"13176" "PELO" 3919
"13177" "SLCO1C1" 8189
"13178" "EXOSC9" 3396
"13179" "PPIL3" 1805
"13180" "EXOSC10" 44
"13181" "FTHL17" 11693
"13182" "CNTN5" 7935
"13183" "CSNK1G1" 9665
"13184" "A4GALT" 11525
"13185" "PRRX1" 609
"13186" "CPSF2" 9432
"13187" "ACP5" 10830
"13188" "ATP7B" 8823
"13189" "BRWD1" 11388
"13190" "SLC37A1" 11403
"13191" "RBM11" 11273
"13192" "PCBP3" 11417
"13193" "C21orf58" 11420
"13194" "YBEY" 11420
"13195" "PNLIP" 7457
"13196" "LINC00160" 11367
"13197" "SMIM11A" 11365
"13198" "C21orf62-AS1" 11358
"13199" "MIS18A" 11356
"13200" "PNLIPRP1" 7457
"13201" "LINC00158" 11325
"13202" "CHODL-AS1" 11289
"13203" "PNLIPRP2" 7457
"13204" "TSPEAR" 11411
"13205" "LINC00113" 11335
"13206" "LINC00112" 11399
"13207" "PNMT" 10269
"13208" "LINC00111" 11399
"13209" "SETD4" 11373
"13210" "FAM3B" 11397
"13211" "RIPK4" 11399
"13212" "CLIC6" 11367
"13213" "GSAP" 5501
"13214" "TLR9" 2227
"13215" "POLE3" 6862
"13216" "CHRAC1" 6471
"13217" "PNN" 9193
"13218" "GPR88" 433
"13219" "UBL3" 8722
"13220" "SEPTIN4" 10347
"13221" "LINC00308" 11309
"13222" "LURAP1" 188
"13223" "MRPL39" 11325
"13224" "C21orf91" 11289
"13225" "C8orf58" 5947
"13226" "DCUN1D1" 2800
"13227" "NANS" 6792
"13228" "PODXL" 5741
"13229" "CYCS" 5320
"13230" "ERRFI1" 30
"13231" "KCNK10" 9414
"13232" "TREM2" 4647
"13233" "TREM1" 4648
"13234" "SNTG1" 6060
"13235" "POLA1" 11664
"13236" "SNTG2" 958
"13237" "POLB" 6037
"13238" "POLD1" 10974
"13239" "POLD2" 5404
"13240" "POLE" 8675
"13241" "POLE2" 9240
"13242" "PCOTH" 8696
"13243" "POLG" 9772
"13244" "POLH" 4658
"13245" "POLR2A" 10169
"13246" "POLR2B" 3107
"13247" "POLR2C" 9997
"13248" "GPR173" 11781
"13249" "GPR85" 5658
"13250" "POLR2D" 1481
"13251" "GNG2" 9249
"13252" "GDAP1" 6171
"13253" "POLR2E" 10789
"13254" "DPM3" 541
"13255" "SOX18" 11271
"13256" "UNC93A" 5198
"13257" "POLR2F" 11505
"13258" "POLR2G" 7782
"13259" "CYTL1" 2887
"13260" "WNT4" 85
"13261" "HAO1" 11042
"13262" "POLR2H" 2806
"13263" "POLR2I" 10919
"13264" "TERF2IP" 10073
"13265" "POLR2K" 6286
"13266" "SLC38A2" 8289
"13267" "POLR2L" 7534
"13268" "NLGN3" 11836
"13269" "SIAE" 8052
"13270" "POLRMT" 10787
"13271" "TAS2R5" 5787
"13272" "POMC" 1069
"13273" "DNAJC10" 1722
"13274" "YIPF1" 222
"13275" "GAR1" 3343
"13276" "SSH1" 8570
"13277" "SH3TC1" 2901
"13278" "SEMA5B" 2531
"13279" "GFOD1" 4546
"13280" "RBM27" 4331
"13281" "PON1" 5583
"13282" "SASH3" 12064
"13283" "KCTD5" 9840
"13284" "ANLN" 5368
"13285" "PON2" 5584
"13286" "RIN2" 11097
"13287" "ATAD2B" 1063
"13288" "FBXO42" 62
"13289" "MOV10L1" 11559
"13290" "TAF7L" 11945
"13291" "PRR13" 8320
"13292" "PON3" 5584
"13293" "MRPS21" 520
"13294" "FBXW5" 6967
"13295" "CCSER2" 7314
"13296" "RETREG1" 3780
"13297" "XRN1" 2615
"13298" "ETAA1" 1261
"13299" "SPIN2A" 11797
"13300" "ANKIB1" 5569
"13301" "MIOS" 5240
"13302" "ZFAND6" 9735
"13303" "POR" 5498
"13304" "ARMCX6" 11946
"13305" "MIEF1" 11511
"13306" "TOLLIP" 7536
"13307" "KRT20" 10274
"13308" "NLE1" 10254
"13309" "RNF216" 5235
"13310" "PLEKHA5" 8182
"13311" "PIMREG" 10164
"13312" "CHPF2" 5822
"13313" "TRMT13" 431
"13314" "DGCR8" 11431
"13315" "POU1F1" 2385
"13316" "UGT2B28" 3162
"13317" "OTULINL" 3772
"13318" "NEURL1B" 4452
"13319" "C11orf71" 8005
"13320" "TMX3" 10733
"13321" "PRMT7" 10046
"13322" "HEATR5B" 1123
"13323" "SMOX" 11025
"13324" "TMCO1" 586
"13325" "ATR" 2615
"13326" "POU2AF1" 7991
"13327" "RBM47" 3045
"13328" "ZDHHC13" 7613
"13329" "CPVL" 5338
"13330" "DHX29" 3930
"13331" "ADAMTSL4" 521
"13332" "EPB41L4A-DT" 4179
"13333" "RHOF" 8627
"13334" "POU2F1" 593
"13335" "PCDH18" 3466
"13336" "HMGCLL1" 4712
"13337" "DDX4" 3932
"13338" "MTRF1L" 5133
"13339" "PUS7" 5624
"13340" "APBB1IP" 7088
"13341" "POU2F2" 10943
"13342" "CCDC93" 1435
"13343" "WDR44" 12016
"13344" "ANKRD16" 6997
"13345" "ASNSD1" 1754
"13346" "POU3F1" 152
"13347" "USP53" 3384
"13348" "MRPL50" 6808
"13349" "EXOC6" 7350
"13350" "ROBO4" 8053
"13351" "NDUFB11" 11764
"13352" "POU3F2" 4888
"13353" "FAM193B" 4472
"13354" "DDIT4" 7261
"13355" "RC3H2" 6906
"13356" "TOMM7" 5310
"13357" "CRCT1" 529
"13358" "MTMR12" 3847
"13359" "RNF186" 75
"13360" "SDK2" 10409
"13361" "POU3F3" 1391
"13362" "NECAB2" 10112
"13363" "MAGEL2" 9499
"13364" "GNL3L" 11787
"13365" "MIR4453HG" 3533
"13366" "WDR5B" 2528
"13367" "DDX49" 10860
"13368" "ING3" 5695
"13369" "SGTB" 3977
"13370" "SPATA6" 197
"13371" "POU3F4" 11883
"13372" "EPB41L4B" 6843
"13373" "DLL4" 9562
"13374" "POU4F1" 8944
"13375" "UGT1A10" 1953
"13376" "UGT1A8" 1953
"13377" "UGT1A7" 1954
"13378" "UGT1A6" 1954
"13379" "UGT1A5" 1954
"13380" "POU4F2" 3506
"13381" "SCAND2P" 9751
"13382" "EGLN1" 880
"13383" "GNB1L" 11430
"13384" "LZTFL1" 2199
"13385" "EQTN" 6614
"13386" "MXRA8" 2
"13387" "POU4F3" 4332
"13388" "L1TD1" 260
"13389" "ATRX" 11857
"13390" "UGT1A9" 1953
"13391" "NDFIP2" 8948
"13392" "DDX56" 5406
"13393" "INO80" 9563
"13394" "CCNJ" 7364
"13395" "POU5F1B" 6411
"13396" "FBXL19" 9940
"13397" "VSIG10" 8611
"13398" "ARL15" 3924
"13399" "PAF1" 10932
"13400" "PARP14" 2530
"13401" "HES2" 23
"13402" "MAP10" 886
"13403" "MINDY2" 9640
"13404" "POU6F1" 8310
"13405" "PPA1" 7252
"13406" "PPARA" 11540
"13407" "UGT1A4" 1954
"13408" "UGT1A1" 1954
"13409" "UGT1A3" 1954
"13410" "PCDHB18P" 4308
"13411" "PCDHB17P" 4308
"13412" "TBC1D13" 6932
"13413" "WDR74" 7783
"13414" "TMEM106B" 5261
"13415" "RSBN1" 488
"13416" "PPARD" 4621
"13417" "LRRN3" 5649
"13418" "CRLS1" 11033
"13419" "GTPBP2" 4658
"13420" "CROT" 5547
"13421" "PPARG" 2047
"13422" "ZNHIT6" 366
"13423" "P4HTM" 2213
"13424" "MANSC1" 8150
"13425" "MED1" 10268
"13426" "KIF1A" 1986
"13427" "PPEF2" 3190
"13428" "PDP1" 6258
"13429" "GPN2" 104
"13430" "MARCHF5" 7347
"13431" "PPAT" 3104
"13432" "CNGB3" 6225
"13433" "RBFOX1" 9854
"13434" "SLC6A20" 2199
"13435" "BTN2A3P" 4605
"13436" "OTUD4" 3499
"13437" "PPBP" 3182
"13438" "TMED9" 4472
"13439" "SLC35F2" 7975
"13440" "RAB39A" 7976
"13441" "MPHOSPH8" 8677
"13442" "FEV" 1887
"13443" "XAF1" 10166
"13444" "LEPROT" 275
"13445" "LY6K" 6482
"13446" "EPDR1" 5376
"13447" "PPEF1" 11637
"13448" "FBLIM1" 60
"13449" "FNDC8" 10254
"13450" "ZNF853" 5237
"13451" "IL17RD" 2249
"13452" "FAM20A" 10387
"13453" "KLHDC4" 10129
"13454" "CTSA" 11188
"13455" "PCSK4" 10791
"13456" "GRAMD1C" 2489
"13457" "ROPN1" 2536
"13458" "ZRANB1" 7495
"13459" "TRIM44" 7689
"13460" "BTG4" 7992
"13461" "HYDIN" 10055
"13462" "DIRAS2" 6762
"13463" "PPP1R12C" 10992
"13464" "CFAP46" 7530
"13465" "RNF111" 9641
"13466" "PPIA" 5407
"13467" "NSMCE4A" 7482
"13468" "BORCS6" 10172
"13469" "DNAJB12" 7262
"13470" "PPIB" 9665
"13471" "TET2" 3322
"13472" "KCTD9" 5960
"13473" "TRPM4" 10969
"13474" "BNC2" 6565
"13475" "MED18" 110
"13476" "DCHS2" 3541
"13477" "MBTD1" 10314
"13478" "PPIC" 4227
"13479" "KLHL24" 2803
"13480" "HAUS6" 6577
"13481" "TRIT1" 160
"13482" "CNNM2" 7394
"13483" "AHI1" 5052
"13484" "ZNF586" 11003
"13485" "DYM" 10643
"13486" "SAMD9" 5573
"13487" "PPID" 3561
"13488" "GIPC2" 332
"13489" "ZNF562" 10822
"13490" "AFTPH" 1248
"13491" "KLHL28" 9218
"13492" "QPCTL" 10955
"13493" "GATAD2A" 10862
"13494" "ZNF280D" 9630
"13495" "ZCCHC10" 4272
"13496" "NDE1" 9893
"13497" "ERCC6L" 11839
"13498" "TRPM7" 9603
"13499" "SWT1" 674
"13500" "CDHR2" 4468
"13501" "GIN1" 4136
"13502" "NXPE4" 8006
"13503" "BCAS3" 10356
"13504" "ASPN" 6771
"13505" "NUP62CL" 11967
"13506" "BEST2" 10834
"13507" "VPS13C" 9654
"13508" "GDAP2" 506
"13509" "BSPRY" 6862
"13510" "WBP1L" 7393
"13511" "LRRC49" 9695
"13512" "APTX" 6640
"13513" "BIVM" 9054
"13514" "MFSD6" 1757
"13515" "SYTL2" 7880
"13516" "ESRP1" 6261
"13517" "SIDT1" 2488
"13518" "ARHGEF38" 3324
"13519" "DEF8" 10138
"13520" "FBXL12" 10823
"13521" "ANKRD49" 7915
"13522" "PAQR5" 9688
"13523" "WDR55" 4306
"13524" "FAM83E" 10967
"13525" "TENT5C" 505
"13526" "GON4L" 543
"13527" "GDPD2" 11833
"13528" "PGPEP1" 10857
"13529" "ELP6" 2207
"13530" "SLX1A" 9937
"13531" "MS4A12" 7773
"13532" "SNRK" 2188
"13533" "CC2D1A" 10839
"13534" "TOR4A" 6968
"13535" "DNAJC25" 6854
"13536" "GPATCH4" 547
"13537" "PPP1R14D" 9562
"13538" "TMEM214" 1078
"13539" "TMEM104" 10415
"13540" "EPS8L1" 10992
"13541" "QRICH1" 2213
"13542" "PIGG" 2868
"13543" "PALMD" 429
"13544" "FNBP1L" 400
"13545" "CNTLN" 6568
"13546" "DCAF16" 2941
"13547" "ZCCHC2" 10704
"13548" "DPP8" 9670
"13549" "ST7L" 482
"13550" "BCOR" 11733
"13551" "TEX10" 6803
"13552" "ANKHD1" 4305
"13553" "CWC25" 10265
"13554" "RETSAT" 1343
"13555" "TBC1D8B" 11966
"13556" "PLPPR1" 6806
"13557" "UHRF1BP1" 4618
"13558" "NSUN2" 3735
"13559" "ALKBH5" 10213
"13560" "INO80D" 1828
"13561" "NCAPG2" 5853
"13562" "MTMR10" 9522
"13563" "RNF43" 10347
"13564" "SLC66A1" 73
"13565" "CASZ1" 42
"13566" "ELOVL2" 4535
"13567" "PXK" 2254
"13568" "AUH" 6765
"13569" "LAX1" 759
"13570" "CDKAL1" 4578
"13571" "TTC19" 10205
"13572" "MKS1" 10346
"13573" "NSD3" 6019
"13574" "CYP2W1" 5215
"13575" "TASOR2" 6996
"13576" "SPDL1" 4438
"13577" "SEMA4C" 1358
"13578" "RPP25" 9713
"13579" "FOCAD" 6584
"13580" "YTHDF1" 11267
"13581" "TMEM260" 9271
"13582" "CMTM6" 2139
"13583" "DNAAF5" 5214
"13584" "DUS2" 10045
"13585" "CHTF8" 10050
"13586" "RASIP1" 10968
"13587" "LIME1" 11270
"13588" "ZSCAN32" 9843
"13589" "UBE2R2" 6643
"13590" "CHCHD3" 5747
"13591" "IMPAD1" 6092
"13592" "TMEM161A" 10861
"13593" "PPL" 9849
"13594" "HAUS4" 9120
"13595" "TRMT10C" 2433
"13596" "EXD3" 6969
"13597" "RHBDL2" 156
"13598" "KANSL2" 8299
"13599" "DUSP23" 561
"13600" "ADPRHL2" 143
"13601" "SOHLH2" 8751
"13602" "SARS2" 10930
"13603" "COMMD4" 9715
"13604" "PPM1A" 9287
"13605" "OCIAD1" 3084
"13606" "RNF125" 10564
"13607" "ABITRAM" 6842
"13608" "DNAJC28" 11361
"13609" "SLC41A3" 2544
"13610" "LPCAT2" 9988
"13611" "MRPL16" 7770
"13612" "SDHAF2" 7777
"13613" "PPM1B" 1155
"13614" "COMMD8" 3077
"13615" "TRNAU1AP" 111
"13616" "ODR4" 679
"13617" "FAM120C" 11785
"13618" "C1orf109" 151
"13619" "PARP16" 9669
"13620" "TXNL4B" 10058
"13621" "TMEM160" 10961
"13622" "ODAM" 3166
"13623" "PPM1G" 1079
"13624" "GEMIN8" 11616
"13625" "SSH3" 7802
"13626" "TIPIN" 9674
"13627" "UCKL1" 11270
"13628" "C1orf56" 523
"13629" "PIGX" 2862
"13630" "CT55" 12088
"13631" "TMEM70" 6169
"13632" "HPF1" 3611
"13633" "TTC12" 8000
"13634" "BANP" 10130
"13635" "TMEM132A" 7775
"13636" "INTS11" 2
"13637" "THG1L" 4383
"13638" "C20orf27" 11023
"13639" "SLC25A38" 2171
"13640" "SLC35F6" 1077
"13641" "PLAAT2" 7785
"13642" "PPOX" 567
"13643" "C2orf42" 1274
"13644" "NMRK1" 6694
"13645" "CLN6" 9683
"13646" "PINX1" 5896
"13647" "HCFC1R1" 9841
"13648" "ULK4" 2179
"13649" "CZIB" 219
"13650" "ZNF770" 9535
"13651" "PPP1CA" 7802
"13652" "C1orf159" 1
"13653" "ZSCAN2" 9751
"13654" "GID8" 11266
"13655" "OXSM" 2109
"13656" "MARC2" 834
"13657" "TESC" 8607
"13658" "AURKAIP1" 2
"13659" "ACPP" 2570
"13660" "AUP1" 1293
"13661" "PPP1CB" 1086
"13662" "TUG1" 11474
"13663" "TTC22" 226
"13664" "TMCO3" 9102
"13665" "PAK1IP1" 4533
"13666" "LAMTOR1" 7819
"13667" "RMND1" 5126
"13668" "TRMT61B" 1086
"13669" "FAM118A" 11536
"13670" "HERC6" 3247
"13671" "FAM174C" 10790
"13672" "PPP1CC" 8578
"13673" "PARPBP" 8539
"13674" "PIH1D1" 10970
"13675" "UBA6-AS1" 3155
"13676" "LOC550113" 3157
"13677" "PPP2R3C" 9174
"13678" "MCUB" 3342
"13679" "STX17" 6801
"13680" "PRPF39" 9219
"13681" "MARCHF1" 3583
"13682" "C14orf119" 9121
"13683" "ANKRD40CL" 10312
"13684" "PPP1R1A" 8325
"13685" "TTC38" 11541
"13686" "PID1" 1933
"13687" "PHIP" 4801
"13688" "BANK1" 3306
"13689" "TMEM255A" 12023
"13690" "HEATR3" 9963
"13691" "C17orf80" 10408
"13692" "FBXO34" 9265
"13693" "USP47" 7580
"13694" "SLC35A5" 2484
"13695" "FKBP14" 5343
"13696" "MOCOS" 10583
"13697" "NOL8" 6770
"13698" "CCDC40" 10437
"13699" "PTCD3" 1346
"13700" "CDCA4" 9491
"13701" "TRMT12" 6397
"13702" "PPP1R2" 2857
"13703" "EPN3" 10311
"13704" "VPS37C" 7776
"13705" "REX1BD" 10858
"13706" "NRDE2" 9424
"13707" "MRPL20" 2
"13708" "ATG16L1" 1952
"13709" "ZWILCH" 9675
"13710" "GABPB1-IT1" 9602
"13711" "CRYBG2" 102
"13712" "PPP1R3A" 5662
"13713" "SUSD4" 845
"13714" "WIPI1" 10386
"13715" "ZCWPW1" 5605
"13716" "CCDC157" 11471
"13717" "SPATA6L" 6511
"13718" "NBDY" 11795
"13719" "SLC52A1" 10158
"13720" "PDPR" 10053
"13721" "ENOX1" 8783
"13722" "PPP1R3C" 7344
"13723" "DET1" 9768
"13724" "C9orf40" 6694
"13725" "RNF31" 9125
"13726" "OXR1" 6314
"13727" "UACA" 9694
"13728" "TMEM45A" 2429
"13729" "FEZF2" 2273
"13730" "TAPBPL" 8129
"13731" "IFT57" 2464
"13732" "ARGLU1" 9072
"13733" "KIF26B" 940
"13734" "SOBP" 4926
"13735" "RADX" 11965
"13736" "CCDC186" 7446
"13737" "SLC38A4" 8291
"13738" "PPP1R3D" 11252
"13739" "MED9" 10210
"13740" "TMEM51" 57
"13741" "WDYHV1" 6393
"13742" "GPATCH1" 10906
"13743" "SAMD4B" 10932
"13744" "EBLN2" 2322
"13745" "AVP" 11020
"13746" "PPP1R7" 1988
"13747" "WDR70" 3868
"13748" "DMAC2" 10940
"13749" "ATG2B" 9451
"13750" "RALGPS2" 645
"13751" "GPATCH2" 819
"13752" "SLFN12" 10255
"13753" "ANO1" 7812
"13754" "BSDC1" 127
"13755" "AGGF1" 4019
"13756" "PPP1R8" 108
"13757" "MAGOHB" 8143
"13758" "PLEKHJ1" 10794
"13759" "WDR60" 5854
"13760" "XKR8" 109
"13761" "ARHGAP17" 9921
"13762" "TMEM39B" 126
"13763" "SLC6A15" 8461
"13764" "CRTAC1" 7372
"13765" "PRPF38B" 465
"13766" "FANCL" 1219
"13767" "AKIRIN2" 4839
"13768" "PIWIL2" 5946
"13769" "CEP192" 10509
"13770" "HEATR1" 903
"13771" "TRIM68" 7548
"13772" "ANO10" 2188
"13773" "ARMC4" 7094
"13774" "RBM28" 5729
"13775" "LARP1B" 3424
"13776" "SRBD1" 1161
"13777" "WRAP53" 10170
"13778" "FIGN" 1635
"13779" "ANKZF1" 1888
"13780" "ELP3" 5973
"13781" "HAUS2" 9569
"13782" "CDCA8" 151
"13783" "LRRC8D" 384
"13784" "THAP1" 6039
"13785" "ZDHHC4" 5237
"13786" "RBM23" 9120
"13787" "UBR7" 9437
"13788" "MTPAP" 7105
"13789" "PPP2CA" 4277
"13790" "C19orf73" 10969
"13791" "TMEM38B" 6827
"13792" "DALRD3" 2213
"13793" "SDAD1" 3191
"13794" "MSTO1" 543
"13795" "ARMC1" 6131
"13796" "DARS2" 623
"13797" "RFWD3" 10069
"13798" "PPP2CB" 5985
"13799" "ARHGEF10L" 64
"13800" "TMEM33" 3052
"13801" "PNPO" 10299
"13802" "SHQ1" 2321
"13803" "CEP55" 7353
"13804" "CENPQ" 4685
"13805" "MSL2" 2588
"13806" "MRPS18A" 4658
"13807" "PRMT6" 459
"13808" "TBCCD1" 2816
"13809" "DNAAF2" 9240
"13810" "MRPS10" 4652
"13811" "INTS10" 5935
"13812" "KLHL11" 10278
"13813" "SEC61A2" 7026
"13814" "RMDN3" 9561
"13815" "MRM3" 10141
"13816" "FAIM" 2598
"13817" "PPP2R1A" 10982
"13818" "LINS1" 9823
"13819" "SMG8" 10350
"13820" "RNF220" 181
"13821" "RIF1" 1579
"13822" "DZANK1" 11091
"13823" "SLC25A36" 2609
"13824" "VPS13D" 49
"13825" "RIC8B" 8561
"13826" "PPP2R1B" 7993
"13827" "NUDT11" 11779
"13828" "NADSYN1" 7818
"13829" "DNAJC17" 9562
"13830" "PBRM1" 2228
"13831" "EVA1B" 144
"13832" "CCDC198" 9275
"13833" "RESF1" 8239
"13834" "RPRD1A" 10582
"13835" "APPL2" 8553
"13836" "AVPR1A" 8363
"13837" "PPP2R2A" 5960
"13838" "PLEKHG6" 8128
"13839" "MAP1S" 10855
