"chrom","chrompos","abspos"
10,112858847,1793231990
10,113070325,1793443468
10,113279852,1793652995
10,113503524,1793876667
10,113720052,1794093195
10,113940387,1794313530
10,114163793,1794536936
10,114378014,1794751157
10,114590504,1794963647
10,114808814,1795181957
10,115017777,1795390920
10,115224509,1795597652
10,115438770,1795811913
10,115653708,1796026851
10,115866755,1796239898
10,116080742,1796453885
10,116295492,1796668635
10,116512184,1796885327
10,116732740,1797105883
10,116954903,1797328046
10,117183048,1797556191
10,117406193,1797779336
10,117620553,1797993696
10,117830881,1798204024
10,118037427,1798410570
10,118255837,1798628980
10,118474029,1798847172
10,118685164,1799058307
10,118916500,1799289643
10,119129053,1799502196
10,119341578,1799714721
10,119549401,1799922544
10,119762875,1800136018
10,119969688,1800342831
10,120175475,1800548618
10,120386169,1800759312
10,120616299,1800989442
10,120843407,1801216550
10,121080797,1801453940
10,121297149,1801670292
10,121529980,1801903123
10,121754271,1802127414
10,121970570,1802343713
10,122188461,1802561604
10,122403037,1802776180
10,122622341,1802995484
10,122845329,1803218472
10,123055501,1803428644
10,123270790,1803643933
10,123488047,1803861190
10,123711464,1804084607
10,123939799,1804312942
10,124154481,1804527624
10,124389763,1804762906
10,124601578,1804974721
10,124825129,1805198272
10,125035435,1805408578
10,125245651,1805618794
10,125452831,1805825974
10,125663640,1806036783
10,125920682,1806293825
10,126137937,1806511080
10,126352704,1806725847
10,126581954,1806955097
10,126797901,1807171044
10,127018348,1807391491
10,127230964,1807604107
10,127454228,1807827371
10,127692634,1808065777
10,127902485,1808275628
10,128114330,1808487473
10,128326184,1808699327
10,128921180,1809294323
10,129130565,1809503708
10,129341100,1809714243
10,129558252,1809931395
10,129769772,1810142915
10,129981559,1810354702
10,130194878,1810568021
10,130400746,1810773889
10,130606907,1810980050
10,130813618,1811186761
10,131019794,1811392937
10,131224223,1811597366
10,131430725,1811803868
10,131641945,1812015088
10,131851133,1812224276
10,132071351,1812444494
10,132289224,1812662367
10,132503635,1812876778
10,132712837,1813085980
10,132925736,1813298879
10,133134324,1813507467
10,133348055,1813721198
10,133610202,1813983345
10,133881461,1814254604
10,134101322,1814474465
10,134314867,1814688010
10,134530437,1814903580
10,134752127,1815125270
10,134971887,1815345030
11,415371,1816323261
11,647019,1816554909
11,879400,1816787290
11,1101407,1817009297
11,1375472,1817283362
11,1593528,1817501418
11,1831293,1817739183
11,2041348,1817949238
11,2249651,1818157541
11,2465382,1818373272
11,2683319,1818591209
11,2884349,1818792239
11,3103945,1819011835
11,3760338,1819668228
11,3992035,1819899925
11,4571761,1820479651
11,4784912,1820692802
11,5002913,1820910803
11,5219806,1821127696
11,5454249,1821362139
11,5676416,1821584306
11,5898341,1821806231
11,6123974,1822031864
11,6352319,1822260209
11,6570375,1822478265
11,6786293,1822694183
11,7015388,1822923278
11,7234549,1823142439
11,7450921,1823358811
11,7658177,1823566067
11,7901181,1823809071
11,8121729,1824029619
11,8338190,1824246080
11,8570840,1824478730
11,8783839,1824691729
11,9011660,1824919550
11,9230139,1825138029
11,9485780,1825393670
11,9731113,1825639003
11,9958366,1825866256
11,10183448,1826091338
11,10416054,1826323944
11,10632638,1826540528
11,10845145,1826753035
11,11065520,1826973410
11,11278097,1827185987
11,11485782,1827393672
11,11689075,1827596965
11,11910577,1827818467
11,12121849,1828029739
11,12329479,1828237369
11,12548146,1828456036
11,12760867,1828668757
11,12969795,1828877685
11,13184002,1829091892
11,13391622,1829299512
11,13633670,1829541560
11,13866063,1829773953
11,14085438,1829993328
11,14312118,1830220008
11,14539209,1830447099
11,14786476,1830694366
11,15020706,1830928596
11,15232538,1831140428
11,15442764,1831350654
11,15648634,1831556524
11,15852068,1831759958
11,16056015,1831963905
11,16268085,1832175975
11,16475723,1832383613
11,16715903,1832623793
11,16936578,1832844468
11,17171788,1833079678
11,17408154,1833316044
11,17614491,1833522381
11,17819791,1833727681
11,18027158,1833935048
11,18263297,1834171187
11,18501277,1834409167
11,18743010,1834650900
11,18977791,1834885681
11,19207131,1835115021
11,19418393,1835326283
11,19630399,1835538289
11,19842974,1835750864
11,20054355,1835962245
11,20268507,1836176397
11,20482497,1836390387
11,20704370,1836612260
11,20931495,1836839385
11,21138828,1837046718
11,21355521,1837263411
11,21564913,1837472803
11,21785010,1837692900
11,21998452,1837906342
11,22224461,1838132351
11,22438626,1838346516
11,22654482,1838562372
11,22872181,1838780071
11,23097017,1839004907
11,23325731,1839233621
11,23550921,1839458811
11,23764095,1839671985
11,23982859,1839890749
11,24193916,1840101806
11,24420909,1840328799
11,24631984,1840539874
11,24843426,1840751316
11,25075317,1840983207
11,25291345,1841199235
11,25522559,1841430449
11,25746787,1841654677
11,25968129,1841876019
11,26181862,1842089752
11,26402990,1842310880
11,26621662,1842529552
11,26829698,1842737588
11,27053775,1842961665
11,27278955,1843186845
11,27499204,1843407094
11,27723051,1843630941
11,27931716,1843839606
11,28148593,1844056483
11,28376164,1844284054
11,28599943,1844507833
11,28812035,1844719925
11,29025953,1844933843
11,29243595,1845151485
11,29467902,1845375792
11,29676100,1845583990
11,29902450,1845810340
11,30123516,1846031406
11,30343228,1846251118
11,30547383,1846455273
11,30758668,1846666558
11,30965531,1846873421
11,31180277,1847088167
11,31404823,1847312713
11,31628475,1847536365
11,31844737,1847752627
11,32060053,1847967943
11,32271856,1848179746
11,32488644,1848396534
11,32727317,1848635207
11,32970218,1848878108
11,33193147,1849101037
11,33422841,1849330731
11,33639261,1849547151
11,33859607,1849767497
11,34085018,1849992908
11,34302038,1850209928
11,34521407,1850429297
11,34733875,1850641765
11,34952565,1850860455
11,35174224,1851082114
11,35381100,1851288990
11,35593057,1851500947
11,35823063,1851730953
11,36037017,1851944907
11,36251943,1852159833
11,36463733,1852371623
11,36692236,1852600126
11,36906012,1852813902
11,37118399,1853026289
11,37335873,1853243763
11,37555071,1853462961
11,37767268,1853675158
11,37980025,1853887915
11,38194229,1854102119
11,38410087,1854317977
11,38624018,1854531908
11,38842889,1854750779
11,39064079,1854971969
11,39282145,1855190035
11,39513677,1855421567
11,39737992,1855645882
11,39980991,1855888881
11,40202484,1856110374
11,40414367,1856322257
11,40634457,1856542347
11,40850671,1856758561
11,41068547,1856976437
11,41280506,1857188396
11,41489356,1857397246
11,41708710,1857616600
11,41930585,1857838475
11,42141286,1858049176
11,42361033,1858268923
11,42593251,1858501141
11,42810642,1858718532
11,43047328,1858955218
11,43272309,1859180199
11,43495220,1859403110
11,43714101,1859621991
11,43935669,1859843559
11,44149596,1860057486
11,44357310,1860265200
11,44577524,1860485414
11,44790770,1860698660
11,44998516,1860906406
11,45218348,1861126238
11,45427168,1861335058
11,45633590,1861541480
11,45853124,1861761014
11,46070334,1861978224
11,46292500,1862200390
11,46515537,1862423427
11,46754634,1862662524
11,46986612,1862894502
11,47224048,1863131938
11,47457209,1863365099
11,47696359,1863604249
11,47946169,1863854059
11,48177983,1864085873
11,49876912,1865784802
11,50193120,1866101010
11,50467823,1866375713
11,54897632,1870805522
11,55181448,1871089338
11,55424595,1871332485
11,55670430,1871578320
11,55895442,1871803332
11,56115150,1872023040
11,56335440,1872243330
11,56566986,1872474876
11,56793006,1872700896
11,57008429,1872916319
11,57222416,1873130306
11,57450049,1873357939
11,57690266,1873598156
11,57930091,1873837981
11,58154650,1874062540
11,58375850,1874283740
11,58600868,1874508758
11,58845830,1874753720
11,59069506,1874977396
11,59307732,1875215622
11,59536784,1875444674
11,59759536,1875667426
11,59992764,1875900654
11,60213980,1876121870
11,60453492,1876361382
11,60674824,1876582714
11,60893184,1876801074
11,61169073,1877076963
11,61385892,1877293782
11,61605312,1877513202
11,61840447,1877748337
11,62083327,1877991217
11,62331197,1878239087
11,62574224,1878482114
11,62811692,1878719582
11,63086630,1878994520
11,63351617,1879259507
11,63595240,1879503130
11,63822610,1879730500
11,64044578,1879952468
11,64271683,1880179573
11,64481860,1880389750
11,64701770,1880609660
11,64937589,1880845479
11,65175973,1881083863
11,65402315,1881310205
11,65634043,1881541933
11,65867060,1881774950
11,66091008,1881998898
11,66325645,1882233535
11,66564086,1882471976
11,66799672,1882707562
11,67041911,1882949801
11,67265469,1883173359
11,67904889,1883812779
11,68135826,1884043716
11,68357602,1884265492
11,68587508,1884495398
11,68817030,1884724920
11,69028365,1884936255
11,69286552,1885194442
11,69498376,1885406266
11,69789925,1885697815
11,70004387,1885912277
11,70235517,1886143407
11,70450099,1886357989
11,70659859,1886567749
11,70883089,1886790979
11,71097666,1887005556
11,71740685,1887648575
11,71971359,1887879249
11,72189829,1888097719
11,72406067,1888313957
11,72629292,1888537182
11,72860156,1888768046
11,73071126,1888979016
11,73289992,1889197882
11,73531320,1889439210
11,73763379,1889671269
11,73988273,1889896163
11,74216612,1890124502
11,74439632,1890347522
11,74671664,1890579554
11,74901011,1890808901
11,75125685,1891033575
11,75335836,1891243726
11,75561400,1891469290
11,75780945,1891688835
11,75991696,1891899586
11,76215332,1892123222
11,76429400,1892337290
11,76656134,1892564024
11,76875915,1892783805
11,77097161,1893005051
11,77325701,1893233591
11,77552600,1893460490
11,77826396,1893734286
11,78049322,1893957212
11,78269045,1894176935
11,78490041,1894397931
11,78696278,1894604168
11,78909903,1894817793
11,79114283,1895022173
11,79329091,1895236981
11,79538920,1895446810
11,79749806,1895657696
11,79960950,1895868840
11,80171630,1896079520
11,80399043,1896306933
11,80613526,1896521416
11,80822178,1896730068
11,81033443,1896941333
11,81243485,1897151375
11,81456094,1897363984
11,81671465,1897579355
11,81894462,1897802352
11,82112000,1898019890
11,82327999,1898235889
11,82544991,1898452881
11,82767519,1898675409
11,82994380,1898902270
11,83229874,1899137764
11,83444266,1899352156
11,83659889,1899567779
11,83875208,1899783098
11,84093234,1900001124
11,84301893,1900209783
11,84513576,1900421466
11,84728461,1900636351
11,84941674,1900849564
11,85180478,1901088368
11,85410636,1901318526
11,85628714,1901536604
11,85853200,1901761090
11,86078646,1901986536
11,86298326,1902206216
11,86523617,1902431507
11,86766389,1902674279
11,86994111,1902902001
11,87217109,1903124999
11,87447666,1903355556
11,87670381,1903578271
11,87939718,1903847608
11,88162714,1904070604
11,88375539,1904283429
11,88932485,1904840375
11,89838290,1905746180
11,90063825,1905971715
11,90280907,1906188797
11,90500636,1906408526
11,90723677,1906631567
11,90941455,1906849345
11,91160589,1907068479
11,91378312,1907286202
11,91588090,1907495980
11,91812496,1907720386
11,92027059,1907934949
11,92238912,1908146802
11,92450974,1908358864
11,92657304,1908565194
11,92889388,1908797278
11,93111659,1909019549
11,93342348,1909250238
11,93562184,1909470074
11,93791031,1909698921
11,94029676,1909937566
11,94271682,1910179572
11,94486867,1910394757
11,94696086,1910603976
11,94910877,1910818767
11,95127611,1911035501
11,95346962,1911254852
11,95562601,1911470491
11,95778761,1911686651
11,95989856,1911897746
11,96584368,1912492258
11,96812447,1912720337
11,97032492,1912940382
11,97246508,1913154398
11,97457619,1913365509
11,97676361,1913584251
11,97889848,1913797738
11,98104509,1914012399
11,98335082,1914242972
11,98554553,1914462443
11,98774230,1914682120
11,98994119,1914902009
11,99202954,1915110844
11,99412088,1915319978
11,99630541,1915538431
11,99847921,1915755811
11,100063756,1915971646
11,100285831,1916193721
11,100516817,1916424707
11,100739773,1916647663
11,100957188,1916865078
11,101185736,1917093626
11,101404524,1917312414
11,101635648,1917543538
11,101860836,1917768726
11,102087984,1917995874
11,102323421,1918231311
11,102540685,1918448575
11,102759427,1918667317
11,102981228,1918889118
11,103197811,1919105701
11,103419281,1919327171
11,103641583,1919549473
11,103862772,1919770662
11,104073940,1919981830
11,104285136,1920193026
11,104496449,1920404339
11,104705202,1920613092
11,104924019,1920831909
11,105140968,1921048858
11,105355476,1921263366
11,105563438,1921471328
11,105775633,1921683523
11,105984618,1921892508
11,106200295,1922108185
11,106413809,1922321699
11,106627615,1922535505
11,106849441,1922757331
11,107061916,1922969806
11,107294860,1923202750
11,107513465,1923421355
11,107744351,1923652241
11,107982248,1923890138
11,108211742,1924119632
11,108458817,1924366707
11,108673365,1924581255
11,108886572,1924794462
11,109119815,1925027705
11,109341716,1925249606
11,109565745,1925473635
11,109779867,1925687757
11,109993074,1925900964
11,110220359,1926128249
11,110456732,1926364622
11,110675346,1926583236
11,110883434,1926791324
11,111095351,1927003241
11,111308357,1927216247
11,111519104,1927426994
11,111738644,1927646534
11,111973722,1927881612
11,112201728,1928109618
11,112414252,1928322142
11,112627972,1928535862
11,112834957,1928742847
11,113041765,1928949655
11,113253731,1929161621
11,113462588,1929370478
11,113691190,1929599080
11,113917929,1929825819
11,114124997,1930032887
11,114338668,1930246558
11,114573367,1930481257
11,114790281,1930698171
11,114994676,1930902566
11,115199030,1931106920
11,115405663,1931313553
11,115616304,1931524194
11,115827733,1931735623
11,116043878,1931951768
11,116251675,1932159565
11,116466460,1932374350
11,116685267,1932593157
11,116903204,1932811094
11,117146271,1933054161
11,117369425,1933277315
11,117579614,1933487504
11,117788459,1933696349
11,118005159,1933913049
11,118223794,1934131684
11,118450677,1934358567
11,118693260,1934601150
11,118934001,1934841891
11,119163581,1935071471
11,119379675,1935287565
11,119592491,1935500381
11,119797927,1935705817
11,120005846,1935913736
11,120217082,1936124972
11,120431568,1936339458
11,120647478,1936555368
11,120855243,1936763133
11,121070629,1936978519
11,121288511,1937196401
11,121500895,1937408785
11,121723435,1937631325
11,121945325,1937853215
11,122154606,1938062496
11,122371154,1938279044
11,122607110,1938515000
11,122831801,1938739691
11,123064912,1938972802
11,123283705,1939191595
11,123498179,1939406069
11,123717756,1939625646
11,123938533,1939846423
11,124153993,1940061883
11,124373396,1940281286
11,124591395,1940499285
11,124806198,1940714088
11,125026409,1940934299
11,125231328,1941139218
11,125458792,1941366682
11,125686785,1941594675
11,125912348,1941820238
11,126132936,1942040826
11,126356437,1942264327
11,126563456,1942471346
11,126768020,1942675910
11,126974289,1942882179
11,127182075,1943089965
11,127396719,1943304609
11,127607252,1943515142
11,127833667,1943741557
11,128055014,1943962904
11,128264122,1944172012
11,128471969,1944379859
11,128677108,1944584998
11,128885667,1944793557
11,129108094,1945015984
11,129325167,1945233057
11,129555088,1945462978
11,129795443,1945703333
11,130025253,1945933143
11,130254291,1946162181
11,130471048,1946378938
11,130681841,1946589731
11,130902287,1946810177
11,131110288,1947018178
11,131330395,1947238285
11,131537566,1947445456
11,131745889,1947653779
11,131951568,1947859458
11,132157148,1948065038
11,132381952,1948289842
11,132586271,1948494161
11,132795383,1948703273
11,133001615,1948909505
11,133209677,1949117567
11,133417179,1949325069
11,133635891,1949543781
11,133849629,1949757519
11,134074851,1949982741
11,134287623,1950195513
11,134503224,1950411114
11,134714034,1950621924
12,372935,1951287341
12,610522,1951524928
12,840332,1951754738
12,1067204,1951981610
12,1302080,1952216486
12,1521059,1952435465
12,1739644,1952654050
12,1960623,1952875029
12,2171809,1953086215
12,2386825,1953301231
12,2591386,1953505792
12,2798532,1953712938
12,3034434,1953948840
12,3260704,1954175110
12,3468383,1954382789
12,3691271,1954605677
12,3902068,1954816474
12,4125306,1955039712
12,4346720,1955261126
12,4565920,1955480326
12,4781726,1955696132
12,4997665,1955912071
12,5204780,1956119186
12,5422517,1956336923
12,5628026,1956542432
12,5845324,1956759730
12,6059208,1956973614
12,6294148,1957208554
